Index,Weight(Pounds)
1896,121.4131
1897,131.3549
1898,135.1309
1899,141.27
1900,106.4187
1901,140.1507
1902,140.0055
1903,124.8413
1904,134.9238
1905,136.0939
1906,133.6055
1907,114.209
1908,144.4419
1909,127.578
1910,114.5292
1911,118.9804
1912,118.8584
1913,114.4406
1914,117.1258
1915,139.3579
1916,141.7621
1917,117.3159
1918,136.9107
1919,130.915
1920,124.4251
1921,141.0605
1922,125.3143
1923,151.3939
1924,118.1643
1925,114.446
1926,118.5776
1927,129.1185
1928,126.5898
1929,133.0472
1930,133.0028
1931,130.5289
1932,110.4494
1933,131.6199
1934,142.8787
1935,137.0263
1936,141.9518
1937,123.7734
1938,121.7871
1939,112.7853
1940,121.0144
1941,124.4965
1942,125.2296
1943,121.1903
1944,140.1737
1945,136.5133
1946,124.2645
1947,150.1384
1948,107.7887
1949,128.8673
1950,133.2224
1951,125.7706
1952,130.8925
1953,151.5925
1954,114.9571
1955,139.6118
1956,127.7814
1957,139.3701
1958,130.907
1959,134.945
1960,104.7127
1961,113.4475
1962,116.3492
1963,109.5586
1964,126.9269
1965,146.8967
1966,126.8031
1967,122.345
1968,127.8701
1969,124.9103
1970,123.0154
1971,107.4306
1972,111.6473
1973,130.6183
1974,132.766
1975,125.9357
1976,113.1008
1977,123.1309
1978,122.7007
1979,139.1563
1980,122.5688
1981,126.915
1982,131.7026
1983,144.6798
1984,133.332
1985,109.8084
1986,132.9511
1987,123.6623
1988,120.0304
1989,123.1364
1990,122.7495
1991,125.8274
1992,117.2347
1993,142.7741
1994,114.5538
1995,111.1723
1996,141.7056
1997,126.5743
1998,148.2722
1999,132.6836
2000,126.8221
2001,125.4763
2002,130.1342
2003,123.2715
2004,129.9806
2005,138.6734
2006,130.7056
2007,113.3707
2008,139.6833
2009,148.8002
2010,90.91793
2011,123.7533
2012,132.4995
2013,131.3128
2014,116.5172
2015,109.1144
2016,129.339
2017,114.6394
2018,136.1447
2019,144.5925
2020,107.9777
2021,122.0759
2022,123.3232
2023,133.6208
2024,159.2724
2025,148.7762
2026,120.2868
2027,110.3036
2028,137.6134
2029,132.4802
2030,136.4192
2031,137.2703
2032,134.8569
2033,118.8555
2034,144.0381
2035,128.518
2036,125.988
2037,121.0884
2038,125.3854
2039,141.3991
2040,141.1397
2041,116.8585
2042,131.1664
2043,134.5811
2044,133.1242
2045,137.7195
2046,130.2491
2047,109.5825
2048,142.8719
2049,101.6217
2050,112.3553
2051,131.0845
2052,131.0484
2053,111.5548
2054,110.8498
2055,127.4708
2056,107.7067
2057,115.1232
2058,112.1197
2059,128.0777
2060,119.4651
2061,124.5983
2062,126.0285
2063,111.3977
2064,127.722
2065,124.8207
2066,122.9788
2067,117.7117
2068,120.7289
2069,121.3302
2070,146.6089
2071,126.013
2072,128.1474
2073,129.5415
2074,121.5145
2075,157.9626
2076,127.8941
2077,127.1594
2078,140.8109
2079,140.1451
2080,132.7723
2081,116.0089
2082,121.2886
2083,147.5384
2084,138.8642
2085,120.8563
2086,125.8179
2087,135.3753
2088,107.6247
2089,122.9851
2090,131.7164
2091,110.3376
2092,100.2532
2093,106.579
2094,121.223
2095,130.5588
2096,132.6182
2097,132.613
2098,117.8331
2099,94.29987
2100,125.1826
2101,125.3684
2102,117.4577
2103,130.8168
2104,128.3144
2105,118.4083
2106,129.4669
2107,116.7348
2108,146.8505
2109,120.2168
2110,136.2774
2111,130.1697
2112,134.8282
2113,126.2799
2114,142.6738
2115,121.2891
2116,111.1965
2117,130.424
2118,138.8309
2119,125.105
2120,141.6323
2121,149.779
2122,118.6268
2123,119.4357
2124,134.9113
2125,133.1629
2126,147.2884
2127,117.6717
2128,122.843
2129,125.7926
2130,143.2531
2131,127.2118
2132,113.7238
2133,130.932
2134,129.5075
2135,157.6149
2136,125.4636
2137,105.3601
2138,130.4476
2139,152.0527
2140,143.9545
2141,136.1993
2142,117.4157
2143,114.5616
2144,115.1065
2145,121.8544
2146,150.2085
2147,122.1628
2148,115.5902
2149,133.3105
2150,141.4402
2151,130.7908
2152,143.1515
2153,138.0426
2154,120.9532
2155,104.5502
2156,120.3066
2157,116.7474
2158,127.6185
2159,128.7638
2160,132.1263
2161,136.2565
2162,114.2461
2163,117.7804
2164,121.7656
2165,117.4512
2166,137.7336
2167,133.2135
2168,114.16
2169,136.8798
2170,125.4235
2171,121.4915
2172,123.3492
2173,107.8004
2174,117.1775
2175,126.3083
2176,115.3139
2177,143.7522
2178,113.2482
2179,131.7643
2180,125.8387
2181,115.8846
2182,139.0539
2183,121.7331
2184,141.1317
2185,127.9611
2186,132.1352
2187,129.76
2188,129.4162
2189,118.7804
2190,105.7105
2191,124.8365
2192,141.8106
2193,123.0209
2194,118.3051
2195,123.1286
2196,125.0842
2197,118.0443
2198,134.41
2199,132.5899
2200,123.6421
2201,136.737
2202,130.4451
2203,121.9836
2204,124.8816
2205,110.6805
2206,108.9072
2207,129.7145
2208,140.2426
2209,137.8126
2210,140.6602
2211,136.5621
2212,121.0365
2213,141.548
2214,137.184
2215,156.5442
2216,137.22
2217,121.5264
2218,122.0461
2219,131.3132
2220,127.5565
2221,135.3191
2222,128.8936
2223,134.756
2224,129.9452
2225,127.9121
2226,134.6123
2227,138.5594
2228,145.1953
2229,113.7951
2230,118.6754
2231,129.7622
2232,133.5081
2233,139.8787
2234,117.2661
2235,116.9811
2236,141.1557
2237,138.224
2238,119.847
2239,112.5769
2240,139.7362
2241,130.6158
2242,142.2788
2243,134.2085
2244,123.6683
2245,119.1475
2246,133.9891
2247,115.6216
2248,135.2493
2249,115.9697
2250,121.3118
2251,134.3579
2252,143.0344
2253,119.856
2254,124.8424
2255,127.9505
2256,112.225
2257,137.3179
2258,120.1185
2259,93.44115
2260,137.0321
2261,124.5909
2262,126.3297
2263,128.3273
2264,130.688
2265,138.4146
2266,116.7381
2267,118.1314
2268,128.2028
2269,113.1561
2270,113.1405
2271,126.8992
2272,131.3916
2273,143.3004
2274,122.9986
2275,136.7665
2276,140.3565
2277,138.7555
2278,135.4454
2279,135.3925
2280,144.6497
2281,139.8465
2282,136.5899
2283,123.7762
2284,127.8934
2285,148.9399
2286,128.9211
2287,125.5417
2288,140.4392
2289,115.642
2290,130.7133
2291,119.0077
2292,128.0902
2293,153.0286
2294,127.6482
2295,134.8113
2296,121.5345
2297,128.304
2298,107.3133
2299,136.2616
2300,149.1684
2301,129.6252
2302,105.8442
2303,113.9182
2304,142.8796
2305,119.1631
2306,117.8529
2307,126.8712
2308,124.9338
2309,103.8489
2310,130.2827
2311,123.8101
2312,137.5423
2313,104.9377
2314,129.2747
2315,120.458
2316,126.8398
2317,127.1688
2318,130.0389
2319,136.9061
2320,135.9857
2321,110.9114
2322,113.6583
2323,144.701
2324,133.8333
2325,152.127
2326,122.7961
2327,118.2649
2328,106.2097
2329,148.5705
2330,101.4527
2331,137.5001
2332,123.1061
2333,142.433
2334,127.3761
2335,151.2788
2336,124.5609
2337,127.1598
2338,140.2543
2339,113.7058
2340,116.248
2341,109.5517
2342,131.8711
2343,112.366
2344,115.4197
2345,119.9769
2346,128.2009
2347,128.6789
2348,115.2882
2349,136.677
2350,137.7854
2351,126.6205
2352,125.3221
2353,144.446
2354,137.8075
2355,143.0609
2356,131.826
2357,122.1749
2358,105.8924
2359,118.8125
2360,139.3133
2361,124.2763
2362,116.7159
2363,134.415
2364,117.703
2365,126.8963
2366,120.9883
2367,140.3611
2368,102.5002
2369,132.5554
2370,119.6373
2371,125.9149
2372,125.5505
2373,122.5232
2374,134.8766
2375,121.5063
2376,123.3271
2377,133.0832
2378,118.9607
2379,101.1193
2380,143.1946
2381,126.7384
2382,141.1484
2383,135.1763
2384,128.8899
2385,109.3522
2386,137.5541
2387,139.1303
2388,132.0641
2389,136.4673
2390,128.5349
2391,134.4822
2392,122.5729
2393,140.0854
2394,139.9112
2395,127.4324
2396,142.9016
2397,125.8276
2398,101.2434
2399,115.9997
2400,126.7393
2401,133.5447
2402,116.1499
2403,124.1333
2404,118.7229
2405,135.4686
2406,132.5799
2407,145.9751
2408,112.1247
2409,135.9755
2410,120.921
2411,132.7228
2412,135.0685
2413,134.8578
2414,141.7791
2415,151.4206
2416,134.1504
2417,139.3242
2418,132.5058
2419,143.5202
2420,121.8849
2421,122.9302
2422,118.5206
2423,131.9154
2424,122.5787
2425,113.5812
2426,129.9893
2427,123.9609
2428,119.9164
2429,124.9403
2430,131.6645
2431,109.2955
2432,110.9724
2433,121.5044
2434,127.7426
2435,147.5692
2436,148.7053
2437,109.0177
2438,119.6017
2439,123.7223
2440,124.8416
2441,144.0008
2442,136.0093
2443,127.1191
2444,121.6531
2445,128.9604
2446,135.4419
2447,123.0735
2448,120.0428
2449,120.2027
2450,124.8094
2451,133.7108
2452,118.2086
2453,131.8546
2454,113.6315
2455,131.1206
2456,141.022
2457,128.1661
2458,124.7755
2459,131.8861
2460,124.6139
2461,112.5943
2462,146.4358
2463,126.6456
2464,136.9902
2465,118.1795
2466,144.6287
2467,154.9408
2468,116.9522
2469,140.6401
2470,116.6275
2471,136.6266
2472,131.1853
2473,113.9441
2474,134.6576
2475,107.6304
2476,106.9521
2477,146.6396
2478,114.9585
2479,131.0168
2480,127.6156
2481,145.1178
2482,153.9562
2483,133.6125
2484,127.6976
2485,126.4846
2486,90.6784
2487,109.923
2488,101.8528
2489,114.3461
2490,125.1501
2491,157.2751
2492,111.8687
2493,102.5247
2494,129.9915
2495,156.3703
2496,122.7189
2497,125.6964
2498,126.2062
2499,155.2615
2500,142.8808
2501,121.262
2502,124.3155
2503,111.6843
2504,124.186
2505,126.4867
2506,142.6651
2507,108.8473
2508,116.66
2509,143.6181
2510,123.0933
2511,115.0598
2512,132.1098
2513,120.7598
2514,119.7671
2515,122.1496
2516,123.9711
2517,121.4194
2518,123.66
2519,98.05813
2520,133.8099
2521,141.6987
2522,117.5158
2523,132.1645
2524,124.5106
2525,105.7802
2526,133.4242
2527,125.3875
2528,132.6382
2529,121.0751
2530,121.5355
2531,142.0038
2532,135.1886
2533,118.3373
2534,122.9425
2535,116.4973
2536,133.004
2537,146.4085
2538,137.2776
2539,122.0439
2540,140.8147
2541,136.7946
2542,127.4421
2543,130.272
2544,131.169
2545,129.6342
2546,125.6933
2547,104.973
2548,120.2984
2549,102.4259
2550,123.8357
2551,117.7
2552,121.8919
2553,128.4571
2554,113.1578
2555,125.2742
2556,139.8009
2557,121.3818
2558,114.5435
2559,133.8388
2560,135.6656
2561,127.3786
2562,140.6434
2563,113.9708
2564,120.7042
2565,116.0752
2566,131.0291
2567,134.6458
2568,111.616
2569,110.0452
2570,106.053
2571,124.0282
2572,113.4492
2573,132.3117
2574,118.356
2575,106.1109
2576,136.7244
2577,125.6799
2578,126.4908
2579,148.1527
2580,117.9474
2581,124.5018
2582,127.0128
2583,127.605
2584,129.5427
2585,142.0317
2586,134.8729
2587,124.9955
2588,137.7196
2589,116.8002
2590,123.6212
2591,129.4071
2592,151.9696
2593,142.4361
2594,114.3278
2595,106.1963
2596,111.3787
2597,118.3329
2598,138.206
2599,132.7075
2600,111.9004
2601,114.0856
2602,123.4319
2603,98.05815
2604,125.754
2605,133.7416
2606,143.6143
2607,123.7248
2608,127.694
2609,126.7293
2610,121.6118
2611,123.5342
2612,143.988
2613,137.9075
2614,109.4371
2615,110.991
2616,144.0145
2617,121.9737
2618,128.252
2619,117.4352
2620,130.4536
2621,93.78282
2622,121.4741
2623,140.4798
2624,120.5494
2625,126.1797
2626,128.3204
2627,105.9584
2628,126.9252
2629,142.7832
2630,111.1686
2631,114.3121
2632,143.8443
2633,121.0848
2634,136.9794
2635,123.2681
2636,130.2018
2637,129.1215
2638,135.8375
2639,138.5268
2640,146.5558
2641,114.2481
2642,146.8498
2643,122.807
2644,127.527
2645,130.6424
2646,125.6947
2647,135.7172
2648,110.6572
2649,122.9811
2650,115.5235
2651,125.1626
2652,88.04646
2653,109.2915
2654,127.2504
2655,110.0752
2656,121.2376
2657,113.0423
2658,144.707
2659,111.3345
2660,139.3186
2661,129.4057
2662,121.7515
2663,112.2606
2664,123.4114
2665,113.0173
2666,113.3885
2667,111.7275
2668,127.8383
2669,134.4433
2670,133.6352
2671,128.9038
2672,140.7606
2673,121.8273
2674,133.0094
2675,122.6398
2676,149.083
2677,136.5971
2678,111.1435
2679,107.5045
2680,137.0203
2681,129.277
2682,121.7105
2683,116.2148
2684,117.4727
2685,123.6071
2686,133.5001
2687,122.3603
2688,134.4949
2689,134.6225
2690,139.2202
2691,124.2333
2692,128.8185
2693,138.9186
2694,121.5008
2695,148.7195
2696,124.5162
2697,121.3383
2698,133.1712
2699,137.2218
2700,156.353
2701,147.7342
2702,142.5795
2703,122.6004
2704,127.8756
2705,121.0861
2706,151.6868
2707,137.8023
2708,102.5237
2709,122.6111
2710,105.706
2711,113.765
2712,134.1383
2713,138.9163
2714,110.2628
2715,108.1567
2716,146.2975
2717,134.6639
2718,136.9904
2719,125.9301
2720,131.5566
2721,120.4869
2722,105.2201
2723,117.0512
2724,117.1139
2725,122.691
2726,150.021
2727,111.1027
2728,122.2626
2729,145.7116
2730,139.5749
2731,119.839
2732,120.139
2733,143.6484
2734,142.6088
2735,114.4534
2736,160.8859
2737,132.8733
2738,138.0744
2739,128.7946
2740,139.7656
2741,127.2788
2742,140.3527
2743,118.3607
2744,109.4539
2745,135.3701
2746,141.8671
2747,134.3878
2748,113.6028
2749,136.7389
2750,142.2085
2751,132.8252
2752,135.3456
2753,126.5742
2754,141.667
2755,114.3427
2756,142.794
2757,109.1823
2758,123.3539
2759,139.9099
2760,118.7857
2761,122.2756
2762,124.811
2763,112.4658
2764,111.7251
2765,109.1189
2766,138.8395
2767,125.6718
2768,129.8238
2769,117.9982
2770,133.4084
2771,120.647
2772,140.2181
2773,125.2862
2774,151.713
2775,120.2825
2776,119.1438
2777,133.3836
2778,133.6104
2779,128.7288
2780,120.8477
2781,131.7234
2782,134.8459
2783,137.9377
2784,128.5973
2785,139.8829
2786,129.0204
2787,122.5717
2788,114.3634
2789,135.853
2790,135.207
2791,94.21971
2792,140.4193
2793,123.9367
2794,129.5135
2795,148.1859
2796,120.4178
2797,97.02574
2798,114.9802
2799,104.0527
2800,140.6462
2801,118.4149
2802,146.6187
2803,133.7406
2804,118.5079
2805,150.9213
2806,121.8109
2807,146.1372
2808,128.8862
2809,128.4737
2810,139.2681
2811,126.9364
2812,134.9489
2813,141.9177
2814,137.8023
2815,117.7445
2816,119.5334
2817,147.1214
2818,134.2732
2819,97.04078
2820,122.836
2821,129.9591
2822,149.1274
2823,128.5848
2824,117.3529
2825,112.1173
2826,129.5659
2827,121.057
2828,110.0357
2829,120.7787
2830,122.308
2831,126.8147
2832,140.2312
2833,111.649
2834,124.0093
2835,135.4809
2836,126.1881
2837,143.3931
2838,122.1613
2839,142.7784
2840,134.2148
2841,125.5308
2842,130.1801
2843,130.1171
2844,121.8803
2845,116.8868
2846,128.4637
2847,108.2566
2848,131.4797
2849,131.0789
2850,134.3432
2851,112.2898
2852,113.6996
2853,128.5446
2854,136.7997
2855,130.2612
2856,128.4186
2857,139.8741
2858,132.6543
2859,115.9192
2860,118.7202
2861,135.5268
2862,113.3464
2863,117.904
2864,130.5207
2865,123.5959
2866,141.3599
2867,104.2273
2868,122.3933
2869,134.2747
2870,120.2068
2871,127.2096
2872,119.1556
2873,100.2365
2874,121.1992
2875,108.1626
2876,129.8971
2877,125.3103
2878,130.7952
2879,127.9221
2880,135.3072
2881,141.6093
2882,134.5339
2883,135.9882
2884,125.5196
2885,123.0473
2886,118.3384
2887,119.5443
2888,136.7318
2889,129.1382
2890,117.3543
2891,133.886
2892,127.1567
2893,118.264
2894,120.8378
2895,132.7183
2896,125.88
2897,129.4925
2898,136.1796
2899,133.0623
2900,129.9978
2901,125.53
2902,139.8597
2903,132.6316
2904,118.8729
2905,122.1174
2906,127.3063
2907,113.6921
2908,121.585
2909,146.0665
2910,113.6965
2911,110.3262
2912,124.0148
2913,128.9185
2914,117.0019
2915,144.9385
2916,123.9976
2917,135.5365
2918,126.996
2919,134.6828
2920,111.0968
2921,121.9514
2922,134.2293
2923,128.3887
2924,124.7491
2925,111.9651
2926,128.4301
2927,113.4592
2928,129.2624
2929,131.5885
2930,126.4105
2931,137.2275
2932,123.8138
2933,124.931
2934,145.2017
2935,125.2728
2936,128.9511
2937,123.6178
2938,123.3779
2939,103.455
2940,121.1823
2941,104.9272
2942,119.9736
2943,132.8794
2944,119.5831
2945,128.8536
2946,125.4723
2947,120.232
2948,110.4565
2949,138.2801
2950,124.4852
2951,117.0476
2952,127.707
2953,121.3801
2954,126.3779
2955,105.6146
2956,150.0118
2957,127.4253
2958,123.0644
2959,119.241
2960,124.3161
2961,119.8268
2962,135.871
2963,129.4251
2964,116.5582
2965,116.8066
2966,113.4835
2967,121.5935
2968,102.6336
2969,109.5423
2970,136.7711
2971,125.0167
2972,132.9041
2973,137.9208
2974,128.0748
2975,141.3046
2976,136.2458
2977,144.147
2978,128.7172
2979,127.7893
2980,134.6098
2981,149.2571
2982,118.4045
2983,147.4612
2984,115.8792
2985,132.0704
2986,123.2475
2987,134.0875
2988,137.3754
2989,128.6996
2990,133.7103
2991,131.2636
2992,112.5541
2993,118.0263
2994,127.3013
2995,125.7998
2996,126.259
2997,119.3414
2998,122.5965
2999,135.3375
3000,137.2091
3001,143.7382
3002,145.4599
3003,133.1488
3004,132.4917
3005,126.8125
3006,120.2043
3007,127.177
3008,119.1195
3009,131.011
3010,151.9596
3011,147.9148
3012,120.1896
3013,121.6422
3014,131.7405
3015,105.584
3016,125.1514
3017,132.5808
3018,116.5383
3019,141.8528
3020,130.1925
3021,120.4606
3022,128.9264
3023,119.5386
3024,137.8896
3025,122.4403
3026,129.7133
3027,127.9067
3028,146.7498
3029,111.2623
3030,138.8701
3031,119.7773
3032,128.0274
3033,106.61
3034,113.3707
3035,106.5873
3036,125.085
3037,125.2055
3038,123.3208
3039,109.923
3040,129.0132
3041,108.5156
3042,138.1906
3043,121.1649
3044,133.5965
3045,132.5515
3046,123.6908
3047,148.3826
3048,124.0167
3049,150.4434
3050,113.5616
3051,118.8276
3052,152.1525
3053,121.8741
3054,127.3143
3055,147.2711
3056,112.4456
3057,137.7724
3058,108.5133
3059,124.8309
3060,133.656
3061,142.1525
3062,125.4821
3063,132.342
3064,128.0697
3065,120.7853
3066,129.8998
3067,117.499
3068,121.0608
3069,118.2405
3070,117.7533
3071,124.134
3072,106.8616
3073,124.5028
3074,129.2788
3075,113.5292
3076,125.7542
3077,121.0893
3078,125.5083
3079,133.7579
3080,131.7656
3081,117.407
3082,131.1557
3083,128.0879
3084,107.8007
3085,133.9987
3086,123.2716
3087,142.6244
3088,115.1191
3089,130.7929
3090,111.3605
3091,131.1771
3092,109.8541
3093,113.3017
3094,117.9625
3095,140.3001
3096,122.4675
3097,139.5953
3098,130.4642
3099,121.9744
3100,106.8916
3101,113.5834
3102,94.61233
3103,120.3075
3104,131.5245
3105,113.3743
3106,128.8175
3107,131.9522
3108,117.6487
3109,129.6283
3110,136.9585
3111,120.5675
3112,127.7017
3113,113.0571
3114,117.784
3115,145.8644
3116,123.7503
3117,116.2935
3118,113.2922
3119,121.8236
3120,132.4644
3121,116.5027
3122,148.798
3123,134.2309
3124,151.6437
3125,128.2832
3126,110.6266
3127,126.1888
3128,113.8593
3129,125.494
3130,125.2317
3131,123.4402
3132,131.6798
3133,133.7783
3134,117.4608
3135,134.5618
3136,125.3948
3137,114.1902
3138,144.8532
3139,132.2021
3140,107.7373
3141,140.2288
3142,121.7152
3143,125.5649
3144,126.6267
3145,135.9602
3146,105.6245
3147,146.4008
3148,106.2849
3149,117.985
3150,107.4966
3151,119.6316
3152,116.4881
3153,124.9947
3154,118.0293
3155,128.5441
3156,134.7298
3157,135.8658
3158,136.3061
3159,104.7024
3160,120.3953
3161,118.3091
3162,122.1245
3163,156.2465
3164,117.265
3165,128.9281
3166,129.2408
3167,131.1469
3168,136.6229
3169,110.8818
3170,115.5424
3171,132.1508
3172,137.9186
3173,123.0402
3174,148.7687
3175,123.88
3176,138.1734
3177,122.3842
3178,120.5629
3179,121.2805
3180,133.4119
3181,121.7736
3182,122.2608
3183,135.9047
3184,134.5927
3185,117.4154
3186,129.311
3187,122.403
3188,143.2106
3189,128.0734
3190,107.2961
3191,145.4266
3192,123.2535
3193,115.9394
3194,131.1976
3195,110.8966
3196,132.9513
3197,143.3736
3198,142.3615
3199,138.5403
3200,145.0092
3201,133.8419
3202,106.3258
3203,117.3092
3204,134.7795
3205,141.9627
3206,131.9721
3207,137.013
3208,144.7351
3209,143.485
3210,127.8782
3211,126.0281
3212,126.4439
3213,127.7448
3214,126.2983
3215,106.7579
3216,122.9471
3217,120.9485
3218,107.8202
3219,135.6921
3220,124.7943
3221,123.456
3222,133.9338
3223,157.659
3224,133.6369
3225,113.7514
3226,139.7284
3227,123.9196
3228,117.2019
3229,114.74
3230,135.5863
3231,130.2303
3232,132.3482
3233,116.7746
3234,122.0863
3235,147.136
3236,133.6517
3237,153.9969
3238,135.3549
3239,119.5152
3240,134.2581
3241,126.7798
3242,118.7652
3243,120.3951
3244,148.4787
3245,125.14
3246,121.4965
3247,129.0488
3248,134.8018
3249,136.4644
3250,119.5528
3251,135.7446
3252,126.1537
3253,144.3773
3254,99.51504
3255,134.0114
3256,136.4446
3257,133.3008
3258,131.6362
3259,135.2158
3260,118.2191
3261,111.0182
3262,128.8387
3263,130.791
3264,128.573
3265,130.2165
3266,131.9436
3267,120.2342
3268,137.3123
3269,120.9979
3270,123.3074
3271,130.6931
3272,139.9829
3273,111.38
3274,124.9978
3275,122.1147
3276,129.2041
3277,116.8008
3278,110.2205
3279,131.1351
3280,139.0315
3281,124.5872
3282,124.9637
3283,127.0057
3284,134.1875
3285,155.7074
3286,109.6815
3287,142.3644
3288,125.2237
3289,116.4677
3290,129.5297
3291,129.9618
3292,131.11
3293,149.2299
3294,138.8501
3295,128.0364
3296,136.6274
3297,127.3941
3298,130.0724
3299,132.3301
3300,115.3808
3301,121.4437
3302,133.5988
3303,135.7115
3304,138.8835
3305,138.5825
3306,130.3881
3307,130.8938
3308,126.4663
3309,125.6815
3310,108.3695
3311,146.0547
3312,128.9527
3313,138.9407
3314,136.7048
3315,136.9208
3316,121.4656
3317,139.0278
3318,124.2868
3319,135.4026
